id	title	link	price	description	condition	image_link
198	Rhinestone Comedy/Tragedy Brooch	http://pricetack.com/item/rhinestone-comedytragedy-brooch-198	45.00 USD	"<p>Rhinestone Comedy/Tragedy Brooch. As shown.</p>"	used	http://pricetack.com/static/uploads/item.image.b25acc490d860a33.31313833422d573538372e6a7067.jpg
724	HP Consumer 15.6"  A4 4300M 500GB 4G Win8 	http://pricetack.com/item/hp-consumer-156-a4-4300m-500gb-4g-win8-724	599.95 USD	"<p>HP Pavilion g6-2211nr Notebook PC; Windows 8; Next Gen AMD A4-4300M Accelerated Processor; 2.5GHz up to 3.0GHz; 1MB L2 Cache; 4GB DDR3 SDRAM (1 DIMM); 2 Accessible Memory Slots; AMD Radeon HD 7420G Discrete-Class Graphics and up to 2029MB total graphics memory; 500GB 5400RPM hard drive with HP ProtectSmart Hard Drive Protection; HP Imprint finish with the modern mesh design in ruby red; HP TrueVision HD Webcam with integrated digital microphone; SuperMulti DVD burner; 15.6"""" diagonal HD BrightView LED-backlit display (1366x768); 10/100BASE-T Ethernet LAN (RJ-45 connector); 1x1 802.11b/g/n WLAN; Multi-format digital media card reader for Secure Digital cards and Multimedia cards; Altec Lansing dual speakers with Dolby Advanced Audio; Full-size island-style keyboard with numeric keypad.</p><p>There are no returns on HP products. A warranty is provided and the customer can call for technical support if needed.</p>"	used	http://pricetack.com/static/uploads/item.image.befd87bfbc395560.5f646174615f696d616765735f63616368655f345f696d616765735f70726f644c617267655f4736323231314e527e3234307e3234302e6a7067.jpg
552	Genuine Leather Motorcycle Jacket (Size5: 2X)	http://pricetack.com/item/genuine-leather-motorcycle-jacket-size5-2x-552	63.95 USD	"<p>Diamond Plate Ladies Rock Design Genuine Buffalo Leather Motorcycle Jacket. This jacket consists of hundreds of individual pieces of hand selected buffalo leather that are stitched together to create a contouring fit. This stitching process takes several hours of additional production time but the end result is a jacket that is well worth it! Features multiple patches, zippered front, Nehru collar, and leather laces on sleeves and waist for an adjustable fit. Embroidered patches are included and already sewn in place! Size 2X.</p>"	used	http://pricetack.com/static/uploads/item.image.861b8620faa4015d.323137372d322e6a7067.jpg
195	Rhinestone Snake Brooch	http://pricetack.com/item/rhinestone-snake-brooch-195	45.00 USD	"<p>Rhinestone Snake Brooch. As shown.</p>"	used	http://pricetack.com/static/uploads/item.image.b47a20c06dbed223.31313830422d573538342e6a7067.jpg
604	Alfred Sung 1.7 oz EDT Perfume by Alfred Sung for Women	http://pricetack.com/item/alfred-sung-17-oz-edt-perfume-by-alfred-sung-for-w-604	29.95 USD	"<p>Alfred Sung Perfume by Alfred Sung. Created by the design house of Alfred Sung in 1986, Sung is classified as a refreshing, floral fragrance. This feminine scent possesses a blend of citrus, green florals, and musky, woody notes. All products are original, authentic name brands.</p>"	used	http://pricetack.com/static/uploads/item.image.86593862ce1a350b.363331572e6a7067.jpg
617	Trina Turk Watermelon Millicent Dress w/ Belt. Size 6.	http://pricetack.com/item/trina-turk-watermelon-millicent-dress-w-belt-size--617	255.00 USD	"<p>A gathered neckline and floaty printed-chiffon layer forms a feminine, sleeveless dress defined at the waist by a polka dot belt.</p><p>Size: 6</p><p>Color: Watermelon</p><p>Brand: TRINA TURK</p><p>Style Name: Trina Turk 'Millicent' Print Belted Dress</p>"	used	http://pricetack.com/static/uploads/item.image.b1ed00646cd8df9b.5472696e61205475726b2057617465726d656c6e204d696c6c6963656e742044726573732e6a706567.jpeg
150	13 SET INSANITY DVD BY SHAUN T	http://pricetack.com/item/13-set-insanity-dvd-by-shaun-t-150	60.00 USD	"<p>13 SET INSANITY DVD BY SHAUN T. THIS IS NEW FACTORY SEALED</p>"	used	http://pricetack.com/static/uploads/item.image.ba7759bd3ff414b7.696e73616e6974792d776f.jpg
189	Sexy Pink Incognito Wig 	http://pricetack.com/item/sexy-pink-incognito-wig-189	60.00 USD	"<p>Sexy Pink Incognito Wig for costumes--Great for Halloween or a costume party. Frenzy Wig. Synthetic wig.</p><p>Color: Pink</p><p>This posting is for Pink color only. I have another posting for it in Blonde in my store.</p>"	used	http://pricetack.com/static/uploads/item.image.bbcddab6b196db71.3134572d4d3236385f312e6a7067.jpg
221	Clear Stretchy Rhinestone Butterfly Ring	http://pricetack.com/item/clear-stretchy-rhinestone-butterfly-ring-221	30.00 USD	"<p>Clear Stretchy Rhinestone Butterfly Ring. One Size Fits Most.</p>"	used	http://pricetack.com/static/uploads/item.image.b48454766600b340.3233324a2d5752313035305f312e4a5047.JPG
178	Forest Green Faux Leather Trim Handbag	http://pricetack.com/item/forest-green-faux-leather-trim-handbag-178	30.00 USD	"<p>Forest Green Faux Leather Trim Handbag Cable Knit Faux Leather Trim Handbag. (colors as shown). 4 pockets - 2 handles - 2 exterior zippered and tasseled pockets. zipper closure - magnetic clasp closure - studded and metal rings accents. 13.5"" x 9"" x 5.5"".</p><p>This posting is for the bag in Forest Green only. The other color (Tan) is available in my other posting in my store.</p>"	used	http://pricetack.com/static/uploads/item.image.a515f17ca5410b3c.31393848422d504f2d3731305f312e6a7067.jpg
797	Paris Hilton 1.7 oz EDP Perfume by  Paris Hilton for Women	http://pricetack.com/item/paris-hilton-17-oz-edp-perfume-by-paris-hilton-for-797	23.95 USD	"<p>Paris Hilton was first introduced by Paris Hilton in 2005 to give women a new option for a casual scent. It features slightly floral yet fruity tones that bring the women who wear it a bit of playfulness. The combination of oakmoss, ylang ylang, frozen apple, freesia, jasmine, mimosa, sandalwood and peach nectar comes together nicely to form this signature scent.</p>"	used	http://pricetack.com/static/uploads/item.image.826854a82a65334d.3133353337322e6a7067.jpg
597	Adidas Free Emotion 1.7 oz EDT Perfume by Adidas for Women	http://pricetack.com/item/adidas-free-emotion-17-oz-edt-perfume-by-adidas-fo-597	16.95 USD	"<p>Adidas Free Emotion Perfume by Adidas. Adidas has made this fragrance for women who are modern and independent; the floral perfume has an oriental influence. Free emotion has a carefree and dynamic vibe to it, which the wearer is bound to adore. It is a summer fragrance and is perfect for casual wear. The top notes are raspberry, black currant, lemon and canadian apples; the middle notes include melon, banana, freesia, hibiscus, delicate rose petals and subtle aromas of fresh lily. The base notes are musk, cotton and unfold cedar. Adidas launched it in 2009 and markets it in an attractive glass bottle that has a yellowish tinge. All products are original, authentic name brands.</p>"	used	http://pricetack.com/static/uploads/item.image.98a5ffcc3b32f367.3638393031572e6a7067.jpg
245	Faux Snake Trim Pebble Grain Leather Handbag	http://pricetack.com/item/faux-snake-trim-pebble-grain-leather-handbag-245	28.00 USD	"<p>Faux Snake Trim Pebble Grain Leather Handbag. Matching interior. (color GOLD/GREY as shown). 4 pockets - 1 exterior zippered pocket - 2 handles - zipper closure - 2 magnetic clasp closure exterior pockets. 14"" x 7"" x 4"".</p>"	used	http://pricetack.com/static/uploads/item.image.9ceee5a1f319357a.31393548422d544f2d5641323034412e6a7067.jpg
396	1000 Piece Poker Chip Set With Case	http://pricetack.com/item/1000-piece-poker-chip-set-with-case-396	149.00 USD	"<p>* Premium set of poker chips with locking carrying case</p><p>* 1000 chips (1, 5, 25, 50, 100)</p><p>* 11.5g composite resin high quality chips; excellent feel and sound</p><p>* Durable aluminum case with key locks and padding</p><p>* 5 decks of playing cards (generic, 2 x Palms, 2 x Hard Rock)(2 unopened)</p><p>* The whole set has barely been used (2 or 3 short sessions)</p><p>The chips look like this but without the 500: <a href=""http://bit.ly/xe7iZb"">http://bit.ly/xe7iZb</a></p>"	used	http://pricetack.com/static/uploads/item.image.bc3dbbebf27ee57b.494d475f323337312e6a7067.jpg
73	NEW LiveScribe Echo 4GB Smartpen	http://pricetack.com/item/new-livescribe-echo-4gb-smartpen-73	149.00 USD	"LiveScribe Echo 4GB Smartpen<br><div>New, in box</div>"	used	http://pricetack.com/static/uploads/item.image.b60b8bb96e70eea7.70686f746f312e706e67.png
810	Siren  3.4 oz EDT Perfume by  Paris Hilton for Women	http://pricetack.com/item/siren-34-oz-edt-perfume-by-paris-hilton-for-women-810	25.95 USD	"<p>Paris Hilton Siren perfume emanates a distinct feeling of casual sophistication perfect for any time of day. Introduced by celebrity heiress Paris Hilton in 2009, Siren is composed of a perfect balance of mandarin, water lily, frangipani, coconut orchid, apricot nectar and sandalwood, among other notes. It's an attention-drawing fragrance that works just as well for hanging out with friends as it does for coffee with a special someone.</p>"	used	http://pricetack.com/static/uploads/item.image.96c53b45e96876b3.3635323234572e6a7067.jpg
200	Rhinestone Spider Brooch	http://pricetack.com/item/rhinestone-spider-brooch-200	30.00 USD	"<p>Rhinestone Spider Brooch. As shown.</p>"	used	http://pricetack.com/static/uploads/item.image.bfd702a075d3cbb2.31313838422d573631342e6a7067.jpg
682	Fcuk  3.4 oz Cologne by French Connection for Men	http://pricetack.com/item/fcuk-34-oz-cologne-by-french-connection-for-men-682	20.95 USD	"<p>First introduced in 2003, Fcuk cologne by French Connection is a bold scent for men that is suitable for casual use. With hints of musk, orange, lemon, sage, fragrant woods, and a mix of sweet flowers like violets and roses, this cologne is ideal for spending time with friends or family members. You can also wear it when you want to smell nice while lounging around the house. This fragrance can easily become a man's signature scent.</p>"	used	http://pricetack.com/static/uploads/item.image.a58d0bb7feb5e490.3132383231302e6a7067.jpg
273	Pirate Bandanna	http://pricetack.com/item/pirate-bandanna-273	24.00 USD	"<p>Pirate Bandanna. (color AS SHOWN). One Size Fits Most.</p>"	used	http://pricetack.com/static/uploads/item.image.8569e5c5c9881809.363031412d57323032312e6a7067.jpg
173	Stones and Studs Handbag	http://pricetack.com/item/stones-and-studs-handbag-173	40.00 USD	"<p>Stones and Studs Handbag Stones and Studs Accents Needlepoint Strap Handbag. (colors LIME GREEN as shown). inner lining - 4 pockets - 1 strap with needlepoint over reflective silver and studded - fold over magnetic closure with metal and stones accents brooch. 13"" x 14"" x 3.5"".</p>"	used	http://pricetack.com/static/uploads/item.image.b7e54ec3fa3d804d.32303548422d5441532d5750383030382e6a7067.jpg
276	Snow white cotton wrinkled T-Shirt with adjustable s	http://pricetack.com/item/snow-white-cotton-wrinkled-t-shirt-with-adjustable-276	16.99 USD	"<p>Product</p><p>sexy white wrinkled T-Shirt with adjustable shoulder Material-Cotton Size-free size, suitable to bust 32-36"" Color-as shown Condition-100% brand new</p>"	used	http://pricetack.com/static/uploads/item.image.ac6524e5cd3d4a83.3433383039355f3131303330313037353730345f46533136352d57312d31322e6a7067.jpg
723	HP Consumer 15 6 i3 2370m 500GB 4GB Win8	http://pricetack.com/item/hp-consumer-15-6-i3-2370m-500gb-4gb-win8-723	679.99 USD	"<p>HP g6-2233nr Windows 8; 2nd generation Intel Core i3-2370M Processor; 2.40GHz; 3MB L3 Cache; 4GB DDR3 SDRAM (1 DIMM); 2 Accessible Memory Slots; Intel HD graphics 3000 with up to 1664MB total graphics memory; 500GB 5400RPM hard drive with HP ProtectSmart Hard Drive Protection; HP Imprint finish in sparkling black; HP TrueVision HD Webcam with integrated digital microphone; SuperMulti DVD burner; 15.6"""" diagonal HD BrightView LED-backlit display (1366x768); 10/100BASE-T Ethernet LAN (RJ-45 connector); 1x1 802.11b/g/n WLAN and Bluetooth; Multi-format digital media card reader for Secure Digital cards and Multimedia cards; Altec Lansing dual speakers with Dolby Advanced Audio; Full-size island-style keyboard with numeric keypad; Touchpad supportin multi-touch gestures with on/off button;</p><p>There are no returns on HP products. A warranty is provided and the customer can call for technical support if needed.</p>"	used	http://pricetack.com/static/uploads/item.image.b64524a97c9836ba.5f646174615f696d616765735f63616368655f345f696d616765735f70726f644c617267655f4736323233334e527e3234307e3234302e6a7067.jpg
794	Fairy Dust 3.3 oz EDP Perfume GIFT SET by  Paris Hilton for Women	http://pricetack.com/item/fairy-dust-33-oz-edp-perfume-gift-set-by-paris-hil-794	30.95 USD	"<p>Gift Set - 3.4 oz Eau De Parfum Spray + 3 oz Sparkling Body Lotion + 3 oz Bath &amp; Shower Gel</p>"	used	http://pricetack.com/static/uploads/item.image.9cdc14d25ce35df4.464144473350432e6a7067.jpg
846	GenF20 Plus 6 Month Supply. Anti Aging, Weight Loss, HGH Releaser, Lean Muscle Growth.	http://pricetack.com/item/genf20-plus-6-month-supply-anti-aging-weight-loss--846	173.00 USD	"<p>6 boxes = 6 Month supply (120 Tablets in 1 box)</p><p>100% Authentic Guaranteed. Authorized Dealer.</p><p>GenF20® Plus Features:</p><ul><li>Diminished wrinkles, crows feet and laugh lines</li><li>Skin that looks and feels firmer and smoother</li><li>Cholesterol levels improve</li><li>Increased physical stamina</li><li>Weight loss with decreased body fat</li><li>Expression lines fade</li><li>Age spots are reduced</li><li>Increased lean muscle</li><li>Restored hair condition and color</li><li>Strengthened nails</li><li>Metabolism increases</li><li>Energy is improved</li><li>Lowered instances of depression</li><li>Stronger bones and increased bone density</li><li>Greater memory and focus</li><li>Better mood and mental sharpness</li><li>Reinvigorated sex drive and performance</li><li>Lowered cholesterol</li><li>Clearer, healthier vision</li><li>You sleep better</li><li>A healthier immune system</li><li>Increased results from exercise</li></ul><p>Most orders will ship same business day if you order before 1 P.M (USA time), the rest orders ship on next business day.</p><p>Free EXPEDITED shipping in USA!</p>"	used	http://pricetack.com/static/uploads/item.image.8daa69afdf7ff471.362e6a7067.jpg
668	Fancy 3.4 oz EDP Perfume GIFT SET by Jessica Simpson for Women	http://pricetack.com/item/fancy-34-oz-edp-perfume-gift-set-by-jessica-simpso-668	35.95 USD	"<p>Gift Set - 3.4 oz Eau De Parfum Spray + 3.4 oz Body Lotion + 3.4 oz Bath &amp; Shower Gel</p>"	used	http://pricetack.com/static/uploads/item.image.ac089f62cff07a31.46574a534753332e6a7067.jpg
